id_transacao,id_cliente,valor,tipo,banco_origem,banco_destino,data,data_part,banco_origem_nome,banco_destino_nome,cpf_mascarado,cidade,estado
62248ad7-91dc-4669-869d-4b6a497dd2b1,7304e92d-2138-4c2e-882f-a65ad6790279,6767.62,DOC,033,237,2025-06-13 09:51:12.600532,2025-06-13,Santander,Bradesco,***.176.***-64,Cristinápolis,PR
39acfdfe-d8f6-4f2d-a3cd-05132f8b24b8,90d7bfdf-5107-466c-ab1f-54441a75c395,2070.13,TED,001,237,2025-06-13 19:34:40.677676,2025-06-13,Banco do Brasil,Bradesco,***.102.***-94,Tenório,PR
b06b2da0-1b9a-4802-b197-3c6c446abee7,ab9f39ab-44dc-4731-9d39-322a61569bba,276.76,TED,237,341,2025-06-13 17:46:13.084476,2025-06-13,Bradesco,Itaú Unibanco,***.086.***-71,Barreiras,RO
35e05218-a1f1-419b-83ed-5d2131c0e065,fd8ab48c-4db3-4e06-8cd4-1e9af367ad6b,454.92,PIX,033,033,2025-06-13 04:02:41.242425,2025-06-13,Santander,Santander,***.125.***-40,Iaçu,BA
bab2ca39-16e9-42e4-bdcc-bfc1d6c1b76c,497975d2-ce6f-44e2-bf44-cf4207369dff,4498.23,TED,237,001,2025-06-13 21:44:24.035875,2025-06-13,Bradesco,Banco do Brasil,***.368.***-10,Jardim Olinda,MG
cbe3f458-0d1e-453a-8459-311de7a2101a,d6fb9f89-0245-47d4-8d47-914966d8a305,6113.26,DOC,104,104,2025-06-13 08:49:12.129986,2025-06-13,Caixa Econômica Federal,Caixa Econômica Federal,***.479.***-50,Piumhi,GO
c5fd7d48-9cf5-4c6f-aa43-21d722c929fe,45f6b457-7eb2-4c6f-b77c-26a059bfd5d6,1735.44,Cartão,237,033,2025-06-13 07:38:55.729119,2025-06-13,Bradesco,Santander,***.092.***-89,Avaí,RS
89a9b11e-a3be-4136-8293-5b8f1a7a2460,8a4f9e60-b370-4740-bffd-cfbc25ebaa32,885.37,DOC,104,237,2025-06-13 00:22:53.233499,2025-06-13,Caixa Econômica Federal,Bradesco,***.086.***-40,Caxias do Sul,SP
f3022f83-d946-4e44-8db4-46b5107e4a85,7b3fe8f2-45b5-45b6-8a0a-a99538ce2026,736.78,PIX,033,001,2025-06-13 05:45:36.203107,2025-06-13,Santander,Banco do Brasil,***.182.***-30,Castanhal,CE
677dce10-479f-4a97-a5d5-8f53f68e2f10,1d45fb7f-24a8-48af-a8bf-4c74b6d8b820,6869.98,Cartão,104,033,2025-06-13 08:19:27.298404,2025-06-13,Caixa Econômica Federal,Santander,***.268.***-35,Santa Helena,RS
085633fa-05f1-496e-9824-8ada06f40142,ce73d6df-d324-42dd-b704-f05ad5b6c4e3,4234.95,PIX,104,341,2025-06-13 09:14:15.102588,2025-06-13,Caixa Econômica Federal,Itaú Unibanco,***.751.***-02,Toritama,SP
43d035a4-a7c3-4337-90f0-ca4115df80c5,d623ad78-3750-4155-aa40-7e9237c067a3,2186.06,TED,001,104,2025-06-13 03:57:46.515638,2025-06-13,Banco do Brasil,Caixa Econômica Federal,***.289.***-04,Barreiros,CE
b01957ee-2973-43bf-93cb-70c31bea1277,b9ead3ac-c29c-4585-ab41-f3929eea3ca8,3564.48,TED,341,237,2025-06-13 17:29:22.344334,2025-06-13,Itaú Unibanco,Bradesco,***.176.***-95,Chapada dos Guimarães,PR
d4b57f16-6f27-4e33-aee1-6d924e60a9e0,f8bb7f76-1aa8-43b1-b80c-6cee26c4b492,1117.93,PIX,341,341,2025-06-13 16:48:45.750739,2025-06-13,Itaú Unibanco,Itaú Unibanco,***.813.***-66,Sandovalina,CE
f820a74c-a7bf-4c8b-9ba1-e65a5134fc48,0d3bfb62-be4d-43f1-885e-4144d23c2d8a,5835.17,PIX,033,033,2025-06-13 10:34:02.356256,2025-06-13,Santander,Santander,***.247.***-90,São Gonçalo do Amarante,BA
0a8e5f82-d6e7-4da1-ae50-ee7ee24f586c,d4bea7c1-fa12-454d-9745-1832cc0f040b,6233.04,Cartão,341,237,2025-06-13 10:03:43.221120,2025-06-13,Itaú Unibanco,Bradesco,***.625.***-34,Itaueira,BA
8feba6e6-3241-40ec-a8fe-5c9bd6843634,fe0dda02-d45e-4620-a37c-84051d30576c,6738.98,Cartão,341,001,2025-06-13 02:15:11.599349,2025-06-13,Itaú Unibanco,Banco do Brasil,***.542.***-05,Costa Rica,MG
2594f5de-da23-4d7a-9928-64bc63a7f257,a996d4f5-0739-42ca-9796-807a7d4fa19d,2230.34,DOC,237,033,2025-06-13 16:17:50.652413,2025-06-13,Bradesco,Santander,***.524.***-58,Varjota,MT
f3d87326-3bef-4384-a4aa-4f0ee8214e0f,076e6d99-575c-4d2a-b015-464804376894,3914.03,DOC,104,033,2025-06-13 21:16:10.296405,2025-06-13,Caixa Econômica Federal,Santander,***.863.***-91,Ubiretama,PR
3a9d5136-b086-4a10-9caf-c2f338edf27d,6e3829ac-d62a-427f-8e69-8007c92687f7,1340.19,Cartão,341,237,2025-06-13 16:54:19.713053,2025-06-13,Itaú Unibanco,Bradesco,***.394.***-50,Morros,PR
18a73b9c-431e-4858-a240-1ac30f562d37,a9fc54f7-77cf-4d4e-a294-a3edab65e517,3972.02,TED,001,033,2025-06-13 19:43:20.745490,2025-06-13,Banco do Brasil,Santander,***.142.***-04,Guarani das Missões,MG
200481d3-8c92-4e0f-b48f-6b4676bf1230,5acc8a24-530a-4bdf-b9ad-61f1e7a88da7,1684.53,Cartão,104,237,2025-06-13 05:33:18.438493,2025-06-13,Caixa Econômica Federal,Bradesco,***.631.***-46,Sagres,MG
8f6048e1-728d-43d5-9dc7-43d93f7f0482,12aecfdd-f240-409e-b8d7-c5df47870a17,3952.72,TED,104,237,2025-06-13 19:30:29.129915,2025-06-13,Caixa Econômica Federal,Bradesco,***.713.***-04,Esteio,MG
0db5ef6c-6be5-43a7-99d6-2bf1f06eac2a,53f906a1-a1aa-432f-b511-589fcabe27dc,3734.37,DOC,341,104,2025-06-13 00:06:33.142108,2025-06-13,Itaú Unibanco,Caixa Econômica Federal,***.356.***-10,Curralinhos,PI
bcec05d7-c927-4e9a-bb98-82dbfeb69c3c,19168c70-d07a-4114-8e44-e375cef75cc5,708.29,DOC,001,001,2025-06-13 20:55:57.272376,2025-06-13,Banco do Brasil,Banco do Brasil,***.316.***-95,Barra do Garças,MA
04feec61-fbdd-4897-a23b-659205a32696,5b0ba324-7915-4e86-9515-83541be1dea0,806.03,TED,237,104,2025-06-13 00:47:45.006874,2025-06-13,Bradesco,Caixa Econômica Federal,***.194.***-05,Paraíso do Sul,RN
a8fe3d79-4856-4cf5-ae83-637d55c11423,25bf5885-477c-4319-817a-aebf6144e57c,1450.56,TED,104,001,2025-06-13 13:00:51.245926,2025-06-13,Caixa Econômica Federal,Banco do Brasil,***.630.***-03,Tomé-Açu,SP
dade3705-86c9-4ac6-8414-668a5b32de6c,9121eb72-8618-446e-9bbf-a939b6f81c92,1734.55,PIX,033,237,2025-06-13 12:00:07.031392,2025-06-13,Santander,Bradesco,***.458.***-32,Ribeirão das Neves,PB
9484a0b0-1876-47aa-9859-53d56d35e479,3865a1a9-ebfa-4df2-ac3d-b9dad902e78f,4896.62,TED,104,033,2025-06-13 11:19:58.218313,2025-06-13,Caixa Econômica Federal,Santander,***.589.***-33,Oiapoque,SP
66fc0921-fb8c-4a23-abd5-fbb9732e9634,2d9aa7e1-698b-40d7-8cb9-2b1f552a0e2a,1322.46,Cartão,237,104,2025-06-13 06:05:31.662691,2025-06-13,Bradesco,Caixa Econômica Federal,***.615.***-76,Belém,ES
f41ca16d-d0df-4a04-9987-fedd48f5bdf7,3fb8ee80-25fd-4db4-bb23-dcc804820e4d,243.6,DOC,104,237,2025-06-13 14:37:31.278591,2025-06-13,Caixa Econômica Federal,Bradesco,***.327.***-03,Conceição,GO
1e2a0376-90bb-4503-a607-45a56b571393,4dda6106-aafa-4c6c-8134-bce341bfae1e,7265.52,DOC,104,341,2025-06-13 04:37:48.106302,2025-06-13,Caixa Econômica Federal,Itaú Unibanco,***.701.***-79,Canudos,GO
28367445-eadf-4741-9d41-7666ec1ec63a,3d2ad17f-99d7-40d4-b6a0-b2cf5864fb7c,257.72,Cartão,001,237,2025-06-13 05:43:50.108113,2025-06-13,Banco do Brasil,Bradesco,***.703.***-39,Arujá,MG
409c8ff1-9b32-4f02-b83a-6fac23b935cc,67538714-b7c6-4e27-b062-53bdbcf947e7,580.69,PIX,237,033,2025-06-13 11:46:42.198310,2025-06-13,Bradesco,Santander,***.201.***-21,Itabi,RN
fd36d5b9-dc29-40e3-afbf-d7bed12a6283,5d1cb9c6-29a6-4227-9727-7166e261c713,5036.57,PIX,237,001,2025-06-13 05:24:41.533450,2025-06-13,Bradesco,Banco do Brasil,***.483.***-87,Taipu,SP
821f1687-aada-4747-bc83-a21d9e14ef20,d30ecb9d-f4b9-43a5-83b2-8098ec5071d1,7325.22,Cartão,104,341,2025-06-13 10:15:30.022196,2025-06-13,Caixa Econômica Federal,Itaú Unibanco,***.657.***-48,Vertente do Lério,BA
320f01b4-b80b-405b-8c01-c77ff2d0f768,12e91b6e-6082-48fb-a466-88f834adf883,1605.36,Cartão,033,001,2025-06-13 15:55:30.149252,2025-06-13,Santander,Banco do Brasil,***.873.***-56,Chapadão do Céu,MG
e6f62e4a-b225-49b3-80ac-b3001a3e93f9,f59128fc-eb14-445e-932b-84c33d2b0a05,5167.68,Cartão,104,237,2025-06-13 19:52:47.456742,2025-06-13,Caixa Econômica Federal,Bradesco,***.783.***-13,Tuiuti,MG
f09f82db-e9e3-44fd-946b-26e6e4c21892,cd3a47de-b339-4ef3-8807-1b56351e1409,3344.79,DOC,033,104,2025-06-13 14:56:15.033764,2025-06-13,Santander,Caixa Econômica Federal,***.735.***-44,Penedo,PA
ee026000-3a73-4509-900a-284cafeeb8c8,9fca1b91-5bb6-4f75-a2dd-1236bfc764d5,4789.97,TED,104,104,2025-06-13 23:24:43.144373,2025-06-13,Caixa Econômica Federal,Caixa Econômica Federal,***.683.***-62,Gravatá,MG
6a5e78cb-af48-4447-858b-045538349265,7d10e928-4cf9-4512-811a-5fa75478266c,7132.22,TED,237,237,2025-06-13 16:41:41.331985,2025-06-13,Bradesco,Bradesco,***.721.***-73,Seara,SC
6deab7fa-9805-4865-89e4-436e1a6c5751,dd9b50ac-aa84-4fce-9318-1a8a9137e43f,5787.63,Cartão,341,104,2025-06-13 11:29:37.560876,2025-06-13,Itaú Unibanco,Caixa Econômica Federal,***.375.***-35,Mampituba,MS
7fff2a86-f087-44b2-acfe-35d998f49bf2,45205830-3e44-4161-83ae-8d794e336d38,4164.45,TED,033,341,2025-06-13 06:06:03.306436,2025-06-13,Santander,Itaú Unibanco,***.078.***-02,Estiva Gerbi,PR
131fa242-bd65-4b19-b96e-f1577a7e0b68,f5da9fe8-edd4-485e-bb42-d0b769b1a60c,2204.69,DOC,033,033,2025-06-13 09:09:54.904759,2025-06-13,Santander,Santander,***.104.***-16,Pedras de Maria da Cruz,SP
1365a5fd-9d2d-4932-b07c-bb360ccb8e8e,bd1e0723-024f-4869-b7fd-095a5eda067a,4322.48,DOC,237,341,2025-06-13 15:31:24.798032,2025-06-13,Bradesco,Itaú Unibanco,***.560.***-08,Paulo Afonso,SP
147aaf2e-91f0-41dc-ac08-b24b8890074b,894d7dc1-efe2-440f-884a-6dab9bff6e77,7030.37,Cartão,341,341,2025-06-13 18:17:19.374270,2025-06-13,Itaú Unibanco,Itaú Unibanco,***.075.***-75,Maués,MT
2343bce6-3596-466b-8742-2f9ee84f79b6,6d6e42fa-cb48-4276-8845-b66c28afb87c,2102.0,DOC,341,033,2025-06-13 04:37:38.575482,2025-06-13,Itaú Unibanco,Santander,***.450.***-60,Serra Branca,RS
353a61da-fb3e-4a27-9482-f3a686e14e0d,bbe25611-c4bf-46ea-a5fa-0c0bb0f9ec8a,2771.1,Cartão,237,104,2025-06-13 03:06:15.366883,2025-06-13,Bradesco,Caixa Econômica Federal,***.235.***-47,São Fernando,MG
788ec529-219c-4738-9799-24a576202500,6bb5dd40-d671-4b8a-ac22-b04985091a63,6638.47,TED,001,237,2025-06-13 04:40:30.673496,2025-06-13,Banco do Brasil,Bradesco,***.659.***-34,Coluna,SC
a67c1dbc-9d3e-45d4-821a-1ab07c97564c,2f15d830-0616-4a79-a59d-59c7d7aa70cf,1097.78,PIX,001,341,2025-06-13 22:51:02.201860,2025-06-13,Banco do Brasil,Itaú Unibanco,***.976.***-03,Buíque,SP
f93c45e3-0465-43e7-af47-3da668f99556,d513d5a7-e468-4a61-90bb-7c83e3987aee,4862.82,Cartão,033,341,2025-06-13 03:39:41.330269,2025-06-13,Santander,Itaú Unibanco,***.043.***-39,Presidente Kennedy,PE
251db554-71ea-441c-83af-903d388d690c,aa4f52f9-a8fe-446b-98b4-69932f5aac49,7542.43,TED,033,001,2025-06-13 09:55:03.182972,2025-06-13,Santander,Banco do Brasil,***.318.***-50,Senador Amaral,BA
0d04ebb1-2a06-4661-8ff4-9e9e65f86332,ca84d0ad-97f5-49c2-818e-f17f684e1940,1568.08,DOC,104,001,2025-06-13 08:46:11.275675,2025-06-13,Caixa Econômica Federal,Banco do Brasil,***.692.***-82,Itaipé,PR
0fb71500-2c96-41df-8b1b-6aea1efa1175,ab92b24a-fab7-4fa6-b08d-4fd95db2f411,6971.45,TED,033,001,2025-06-13 16:25:24.846205,2025-06-13,Santander,Banco do Brasil,***.380.***-84,Indiaporã,TO
f4e7a7e6-d268-434b-80ee-55ae5c9952b2,fd4c8b75-dba3-46b5-9cff-544a012d914c,6279.42,DOC,001,104,2025-06-13 04:13:32.971692,2025-06-13,Banco do Brasil,Caixa Econômica Federal,***.672.***-37,São Pedro da Aldeia,PA
a32dde85-3b31-44fc-8e82-8c56d3a310ed,5680bbc2-ca82-4059-938c-280721fb1164,1916.71,TED,104,001,2025-06-14 12:47:12.640471,2025-06-14,Caixa Econômica Federal,Banco do Brasil,***.910.***-98,Frutal,RS
d95d5796-c663-40db-8e9f-6727fc292aad,2972b971-dea8-470a-84f3-0fd8c29467de,6164.42,DOC,237,001,2025-06-14 03:47:36.050195,2025-06-14,Bradesco,Banco do Brasil,***.759.***-91,Mauá,MG
30990334-8cbb-4294-8a1d-70880caf88bb,dbb407cb-21b5-4c58-970e-a96213ffd2d0,3139.69,TED,237,033,2025-06-14 00:50:59.387003,2025-06-14,Bradesco,Santander,***.297.***-23,Alto Feliz,MG
cb84cf68-88c1-4921-95f8-82219c8d64d0,295a09cb-acc4-4907-a713-ddc01c01bcdb,2365.42,DOC,033,341,2025-06-14 22:42:03.219878,2025-06-14,Santander,Itaú Unibanco,***.459.***-02,Urucurituba,AP
159e132f-89ca-439b-9532-417cc02c070d,0f7bfe9e-ee7f-49cb-8569-486e613fff38,1484.91,Cartão,341,104,2025-06-14 01:53:40.024524,2025-06-14,Itaú Unibanco,Caixa Econômica Federal,***.238.***-53,Palmelo,PR
e3ecb120-58ca-4c19-87a7-47ce35b24407,43899d58-dfba-4820-a65f-a0bcaeaf16a6,119.62,DOC,001,237,2025-06-14 00:13:38.645335,2025-06-14,Banco do Brasil,Bradesco,***.306.***-77,São Sebastião do Maranhão,MG
e271ba22-a2c0-4dd0-88de-af18fe3f3145,7da76712-547b-4dea-a5fb-2d34f39f3421,7491.48,TED,001,104,2025-06-14 09:54:29.400709,2025-06-14,Banco do Brasil,Caixa Econômica Federal,***.780.***-80,Curimatá,PR
295a9b8e-211f-4dbf-a44e-7533cc3c4ff9,ca824fdc-65c1-400b-82eb-a2f6e56543b5,4223.46,DOC,341,001,2025-06-14 13:21:44.581380,2025-06-14,Itaú Unibanco,Banco do Brasil,***.764.***-55,Esperança do Sul,SP
214e1af6-c2d1-4663-8270-025bab1ab784,5cda7e64-e63e-428e-a43a-1564f21c49dd,1382.24,Cartão,341,001,2025-06-14 17:15:20.066259,2025-06-14,Itaú Unibanco,Banco do Brasil,***.107.***-50,Baião,MG
dc0487f9-7a43-4c12-a27e-fbb83833670b,4a198a5c-b765-402d-bf44-65a18967d474,5423.38,TED,033,104,2025-06-14 21:13:45.936826,2025-06-14,Santander,Caixa Econômica Federal,***.702.***-40,Conceição,CE
43b9c8f6-6592-4366-a0bb-d3b26f651af9,1283f0b9-797c-4358-859d-fec1579db891,785.56,DOC,104,033,2025-06-14 14:28:10.258553,2025-06-14,Caixa Econômica Federal,Santander,***.458.***-08,Pinheirinho do Vale,SP
28dda8ef-ec86-4cba-8f0c-ca487d6969d1,ed503e7a-5ee0-42e2-b82f-3adffa88363f,7462.89,DOC,341,033,2025-06-14 09:10:32.034127,2025-06-14,Itaú Unibanco,Santander,***.741.***-31,Aparecida,BA
c7181a45-017d-41a4-9ecc-b80da2696f11,c5aa71ca-a955-4302-9dcc-e025c33cf035,1363.02,DOC,033,104,2025-06-14 22:32:28.939965,2025-06-14,Santander,Caixa Econômica Federal,***.597.***-25,Berizal,PI
e1887a35-9fe8-4aaf-8ecd-e382cd5f95fd,1aaa8293-699e-46b3-8ce0-34dd9775f9f9,3054.57,TED,237,001,2025-06-14 11:22:18.462495,2025-06-14,Bradesco,Banco do Brasil,***.847.***-28,Cafezal do Sul,PB
d4e536ae-cdbe-4a9e-9169-62c0b35ecf35,4fdbe47a-1aa2-47b9-9c57-923ad4e41369,7558.25,TED,104,341,2025-06-14 12:21:06.725703,2025-06-14,Caixa Econômica Federal,Itaú Unibanco,***.625.***-17,Areia Branca,TO
62c3f1bf-3e64-413b-a593-b112ab0f5ac7,1f3b3b94-2ccf-46fe-8f72-7fd8ff751a71,7964.04,PIX,341,341,2025-06-14 19:36:10.820838,2025-06-14,Itaú Unibanco,Itaú Unibanco,***.812.***-17,Estrela Velha,PR
c21d148a-f696-4d82-8099-939eff6538db,26adb520-db8a-48af-a4e9-27988b80b07c,2245.28,Cartão,237,033,2025-06-14 00:07:54.308528,2025-06-14,Bradesco,Santander,***.290.***-50,Paragominas,SP
5137aabb-98d9-4ec6-8aa1-e7e7adda689b,e01957bb-4248-4232-b3bb-22fa921ff447,874.67,DOC,033,001,2025-06-14 15:09:24.369686,2025-06-14,Santander,Banco do Brasil,***.758.***-47,Nova Marilândia,MG
56192e86-33dd-41a8-aa64-de78f22d98bc,88d2b222-6e2b-42f7-a10d-f3977550647b,4070.95,DOC,237,104,2025-06-14 12:00:43.732733,2025-06-14,Bradesco,Caixa Econômica Federal,***.914.***-99,Marilena,MG
4d4178fe-fff6-432c-a721-bae2695cab9e,b24c3232-2abb-4800-ba03-96f9d10dc0a6,5790.54,TED,104,104,2025-06-14 01:31:26.170238,2025-06-14,Caixa Econômica Federal,Caixa Econômica Federal,***.217.***-04,Vera Mendes,GO
e53d2db9-d746-43d5-81c2-0e660bf7adce,ccc03270-5122-4ce8-b7d6-41b22fc763b9,6952.9,DOC,033,237,2025-06-14 17:51:36.221758,2025-06-14,Santander,Bradesco,***.875.***-09,Cambuci,ES
07828ba5-6036-4f28-a4c1-6f264ee35c7c,fdca7616-a3e3-492b-b2f7-091fe0b6dfd2,7708.37,Cartão,237,237,2025-06-14 01:34:03.760684,2025-06-14,Bradesco,Bradesco,***.481.***-37,Cianorte,MG
246ef9e6-0c06-43dd-9b1b-eef533f2d205,236fd570-0995-4caf-92a2-602551b96a06,7557.98,TED,104,033,2025-06-14 01:16:47.310546,2025-06-14,Caixa Econômica Federal,Santander,***.902.***-03,Roque Gonzales,SP
ae99e53a-5ba1-4547-b607-a986c748e26e,f3d66b08-ef69-4c86-ad31-39fb5635e9af,2331.45,TED,033,341,2025-06-14 08:56:45.048820,2025-06-14,Santander,Itaú Unibanco,***.832.***-79,Esmeraldas,SP
197f02fa-9a74-407e-83ed-7cd6ec9499fe,8be568e8-268e-4132-8b94-7815d1d3bd8e,5960.79,TED,237,104,2025-06-14 09:06:37.701298,2025-06-14,Bradesco,Caixa Econômica Federal,***.412.***-16,Campo do Meio,MG
9c3f6702-93e6-446d-8b76-a62da5ed636c,5f370923-60a0-44da-b68f-1548ff638376,5856.83,TED,341,237,2025-06-14 09:29:50.379646,2025-06-14,Itaú Unibanco,Bradesco,***.012.***-06,Canitar,SP
72d6430d-64c8-48cc-9ebc-c854f4f37d4b,76145245-cad0-4744-9b32-8dd3faf1142b,3685.51,Cartão,237,001,2025-06-14 04:19:43.214957,2025-06-14,Bradesco,Banco do Brasil,***.410.***-31,Jundiaí do Sul,RN
57e4e163-8a2a-4b93-94b8-9e8de44d11ec,07c1846b-d1c1-4613-8979-ab076d270b63,5294.4,DOC,001,001,2025-06-14 07:42:09.946805,2025-06-14,Banco do Brasil,Banco do Brasil,***.268.***-55,Piçarra,PR
449f85c6-51cf-4d44-9ed9-c0a68a500195,49e4df5d-49b7-4049-a295-645fdca54355,6594.96,TED,001,001,2025-06-14 23:29:41.640799,2025-06-14,Banco do Brasil,Banco do Brasil,***.640.***-10,Santa Helena,MT
3bff4615-0cae-42c7-a749-e50f4e1dd11d,5e6d1eed-7d1f-4746-b193-6aacb6287685,7807.19,DOC,001,001,2025-06-14 19:21:30.569432,2025-06-14,Banco do Brasil,Banco do Brasil,***.456.***-10,São João de Pirabas,MG
f870fecf-daeb-4536-9855-bf0a34bcdf68,7474be7f-8c2a-43b4-ad78-3dfd630a8643,1256.4,TED,341,104,2025-06-14 09:55:47.255526,2025-06-14,Itaú Unibanco,Caixa Econômica Federal,***.846.***-39,Afuá,PB
87728a59-5e9a-483c-94c9-d044b3bf976b,23bd7f3a-4fea-41f8-9a9b-bc411f15c545,1188.8,Cartão,341,001,2025-06-14 22:59:03.825617,2025-06-14,Itaú Unibanco,Banco do Brasil,***.064.***-58,Canarana,MT
2cea5009-53eb-4042-a0eb-76bea56968ab,2b4ed0ec-3105-4424-9887-deb01098105d,689.15,TED,104,033,2025-06-14 21:55:17.385825,2025-06-14,Caixa Econômica Federal,Santander,***.548.***-84,Campo Novo do Parecis,SP
0e213b01-8104-4250-bafa-7e7094c11dbb,7478b796-c5ab-4c65-bd48-b4f923fd1279,3585.8,Cartão,104,104,2025-06-14 06:30:21.500134,2025-06-14,Caixa Econômica Federal,Caixa Econômica Federal,***.461.***-91,Espírito Santo do Dourado,PR
9c93df64-2b70-4219-be30-2cff3ce66bf7,352067e2-7b67-4fc2-bec9-721d4da26fbb,409.0,TED,001,237,2025-06-14 11:23:24.842867,2025-06-14,Banco do Brasil,Bradesco,***.371.***-84,Iperó,SP
4565ceae-8e74-4d2e-9f88-83f854de5ccc,a27ce2dd-b1e4-4717-b5a6-65e6679fbc02,4681.73,DOC,341,237,2025-06-14 01:00:27.315441,2025-06-14,Itaú Unibanco,Bradesco,***.928.***-47,Ponto Chique,PA
6d313016-7600-4b9c-a625-7de3f72cfd4c,e2daa87d-63f7-4f26-9079-3ba813053cb8,7120.13,Cartão,001,033,2025-06-14 00:34:00.844611,2025-06-14,Banco do Brasil,Santander,***.570.***-39,Rio Branco do Sul,SP
b61b21ab-1704-4d42-ad19-e58c942e0a3c,9d63585e-5b9c-4293-9c25-651d1170e8db,5433.51,Cartão,033,341,2025-06-14 09:20:34.220085,2025-06-14,Santander,Itaú Unibanco,***.648.***-00,Monte Alegre de Goiás,MG
eb23d493-4b18-40bf-b00b-bf9c46ea2667,6aba87b0-3e4c-4f95-bfc3-55d177953902,1222.54,TED,104,001,2025-06-14 19:15:15.795239,2025-06-14,Caixa Econômica Federal,Banco do Brasil,***.296.***-10,Riacho das Almas,ES
97f09f2b-51c0-4fce-a8ca-141f4579b2aa,3cce5fb9-7892-4e5e-9cea-1970d057b3e9,1643.59,DOC,237,104,2025-06-14 19:42:49.543073,2025-06-14,Bradesco,Caixa Econômica Federal,***.832.***-98,Canápolis,PI
7766a627-3984-444f-b5d7-b57a4532e5e7,66ce7298-d2b8-4c97-af80-4dba5e10d70c,335.62,Cartão,001,001,2025-06-14 15:39:51.697778,2025-06-14,Banco do Brasil,Banco do Brasil,***.426.***-46,Santa Rosa de Lima,PI
fbd68ab9-1a7d-42d4-98db-7454b59e1eea,6447bb8c-169d-4ce9-8d82-10540d9a15d7,6651.59,TED,104,033,2025-06-14 06:40:00.605088,2025-06-14,Caixa Econômica Federal,Santander,***.845.***-01,Brotas,RS
d2219e5a-4d21-47e1-bf72-adfa5d1ec509,b903d5b3-dbe7-483a-b53f-3c30c0664309,6446.22,PIX,341,237,2025-06-14 20:12:48.941550,2025-06-14,Itaú Unibanco,Bradesco,***.069.***-69,Coronel João Sá,MT
0e763603-0073-4626-9eeb-b6eff391edc6,a43f8642-0e1e-468a-bf50-3f2cf3f36fbf,3937.01,TED,033,033,2025-06-14 11:09:39.053537,2025-06-14,Santander,Santander,***.410.***-62,Tanquinho,SE
5e63055a-6023-4d23-9d51-d62b7f381171,295e4fb3-1eee-4942-bda4-531238a13f60,428.89,TED,341,237,2025-06-14 11:57:49.707501,2025-06-14,Itaú Unibanco,Bradesco,***.491.***-01,Magalhães de Almeida,SP
a6f45103-d7d6-4263-944b-1dba56fd39bd,2f8f99da-dec0-46b1-9174-0c56999699bd,4940.03,PIX,341,237,2025-06-14 07:14:54.534682,2025-06-14,Itaú Unibanco,Bradesco,***.082.***-10,Marialva,PR
c98e9007-7744-487c-aaff-ce8267a16954,c503765b-aa88-4fd5-980d-61fdcc56e53f,930.44,Cartão,341,001,2025-06-14 14:17:27.006849,2025-06-14,Itaú Unibanco,Banco do Brasil,***.746.***-94,Água Branca,MG
70bc45d1-3e71-4f45-be19-43fc59d23759,b0e2ec4b-35fe-4442-8f91-41550239090e,2435.59,TED,104,001,2025-06-14 19:54:22.014927,2025-06-14,Caixa Econômica Federal,Banco do Brasil,***.167.***-00,Riachinho,SP
028b7c24-f8cb-4977-b89a-cb88fc83f835,259980aa-df83-4bec-82c0-daf80f133c53,522.41,TED,237,001,2025-06-14 06:50:50.356830,2025-06-14,Bradesco,Banco do Brasil,***.492.***-42,Lajeado,MG
a4540d49-8cc1-45bd-b01e-4776e89497fa,b73bd2f1-7bd9-4ffd-84ef-4fd955ffccb7,6343.72,PIX,033,001,2025-06-14 06:19:57.157888,2025-06-14,Santander,Banco do Brasil,***.072.***-00,Guaraniaçu,MG
6d213789-45c4-4cc7-a1b8-d27d6ba9849d,ca2163e2-52d8-4676-a804-325c1ae89c91,2626.14,DOC,104,001,2025-06-14 11:12:01.263777,2025-06-14,Caixa Econômica Federal,Banco do Brasil,***.358.***-01,Anguera,TO
b9373a3e-b4f8-47b8-a53a-089ba74fe120,2b6c3228-106b-48b5-9d93-9ac02aa0a3c3,3738.9,DOC,033,001,2025-06-14 08:34:32.699749,2025-06-14,Santander,Banco do Brasil,***.850.***-94,Osasco,MA
04f6837f-73d5-4122-85ef-294cbe65ba75,b002a209-802e-4a4d-99aa-82517382ea33,2698.72,TED,341,104,2025-06-14 18:33:17.171536,2025-06-14,Itaú Unibanco,Caixa Econômica Federal,***.681.***-03,Barra de São Francisco,RS
9a30edb8-0905-4be6-a243-79622bdbd7ae,98ac6fed-0d89-4f67-81e1-11b098121397,5125.62,TED,237,237,2025-06-14 10:36:45.931233,2025-06-14,Bradesco,Bradesco,***.824.***-10,Orobó,MS
72930554-cfd7-4b53-95fc-0039008e71aa,73567968-a348-4ec3-b088-ee299550bf9f,2560.8,DOC,104,341,2025-06-14 06:25:52.998590,2025-06-14,Caixa Econômica Federal,Itaú Unibanco,***.156.***-98,Brasília,CE
6b9cae6e-7d97-48e9-9770-87314e1cf708,eeeee9ca-755f-4ed0-bb8d-322a64bc9195,759.25,Cartão,341,341,2025-06-14 12:20:53.781714,2025-06-14,Itaú Unibanco,Itaú Unibanco,***.107.***-14,Osasco,SP
